Time,Amount,Class
32938,34.0,0.0
32940,1.0,0.0
32941,65.0,0.0
32942,17.3,0.0
32942,1.98,0.0
32943,7.81,0.0
32943,0.89,0.0
32944,12.0,0.0
32944,29.95,0.0
32945,48.75,0.0
32946,18.15,0.0
32946,0.89,0.0
32947,176.0,0.0
32948,1.98,0.0
32949,22.65,0.0
32950,0.99,0.0
32950,56.85,0.0
32950,42.0,0.0
32951,29.32,0.0
32952,10.0,0.0
32952,8.99,0.0
32952,3610.0,0.0
32953,14.0,0.0
32954,37.07,0.0
32954,53.8,0.0
32954,0.0,0.0
32954,3.29,0.0
32955,15.0,0.0
32955,20.12,0.0
32956,59.95,0.0
32956,8.69,0.0
32956,68.5,0.0
32957,89.99,0.0
32957,90.9,0.0
32957,8.97,0.0
32958,1.79,0.0
32959,6.0,0.0
32960,27.0,0.0
32960,25.0,0.0
32961,123.92,0.0
32961,45.71,0.0
32962,1.46,0.0
32962,0.76,0.0
32962,158.0,0.0
32962,337.9,0.0
32963,99.99,0.0
32963,64.0,0.0
32964,229.25,0.0
32964,190.0,0.0
32965,52.21,0.0
32966,7.79,0.0
32966,12.31,0.0
32969,24.99,0.0
32969,52.0,0.0
32970,43.0,0.0
32970,15.25,0.0
32970,29.45,0.0
32971,62.7,0.0
32973,45.5,0.0
32973,1.0,0.0
32973,1.0,0.0
32973,1.0,0.0
32973,1.0,0.0
32973,6.85,0.0
32974,37.92,0.0
32974,36.73,0.0
32974,125.9,0.0
32974,49.5,0.0
32974,1.0,0.0
32975,22.0,0.0
32976,53.35,0.0
32976,584.75,0.0
32976,40.0,0.0
32976,39.8,0.0
32977,85.85,0.0
32978,114.0,0.0
32978,22.0,0.0
32979,57.12,0.0
32979,1.0,0.0
32979,9.84,0.0
32980,1.5,0.0
32980,28.3,0.0
32980,9.99,0.0
32981,134.9,0.0
32982,67.5,0.0
32982,9.99,0.0
32982,59.9,0.0
32983,287.75,0.0
32983,63.0,0.0
32983,104.9,0.0
32984,1569.44,0.0
32984,1.46,0.0
32984,5.0,0.0
32984,12.0,0.0
32986,189.0,0.0
32986,384.8,0.0
32986,45.0,0.0
32986,787.5,0.0
32987,124.9,0.0
32987,499.0,0.0
32987,4907.01,0.0
32987,60.68,0.0
32988,9.99,0.0
32988,12.41,0.0
32989,23.9,0.0
32990,0.69,0.0
32991,65.0,0.0
32992,26.0,0.0
32993,59.92,0.0
32993,129.04,0.0
32994,19.99,0.0
32994,79.99,0.0
32994,27.98,0.0
32994,20.0,0.0
32995,48.0,0.0
32995,50.0,0.0
32995,14.0,0.0
32995,7.73,0.0
32996,24.0,0.0
32996,7.0,0.0
32996,40.0,0.0
32996,1.0,0.0
32998,89.99,0.0
32998,0.76,0.0
32998,8.99,0.0
32998,20.54,0.0
32998,5.51,0.0
32999,30.9,0.0
32999,45.0,0.0
32999,66.61,0.0
33000,588.92,0.0
33001,56.92,0.0
33001,699.0,0.0
33001,17.33,0.0
33001,59.98,0.0
33002,14.99,0.0
33002,28.04,0.0
33002,296.5,0.0
33002,178.2,0.0
33003,699.66,0.0
33003,152.65,0.0
33004,381.0,0.0
33004,1.79,0.0
33005,0.81,0.0
33007,400.0,0.0
33008,1092.9,0.0
33008,41.19,0.0
33009,47.9,0.0
33010,829.0,0.0
33010,20.0,0.0
33011,4.52,0.0
33011,170.64,0.0
33011,28.49,0.0
33012,100.0,0.0
33012,57.0,0.0
33013,12.14,0.0
33013,89.99,0.0
33014,10.14,0.0
33014,11.51,0.0
33015,165.41,0.0
33015,1.29,0.0
33015,6.55,0.0
33015,348.0,0.0
33016,15.0,0.0
33016,0.01,0.0
33017,0.01,0.0
33017,188.0,0.0
33017,235.06,0.0
33017,99.99,0.0
33017,21.63,0.0
33018,9.99,0.0
33018,125.0,0.0
33018,68.04,0.0
33018,128.63,0.0
33020,52.33,0.0
33020,268.0,0.0
33020,217.1,0.0
33021,342.17,0.0
33021,0.33,0.0
33021,654.6,0.0
33022,6.5,0.0
33022,61.42,0.0
33022,2257.08,0.0
33023,66.9,0.0
33023,27.8,0.0
33024,192.0,0.0
33024,3.5,0.0
33026,20.0,0.0
33028,37.53,0.0
33029,4.0,0.0
33030,134.99,0.0
33030,32.91,0.0
33031,10.5,0.0
33031,218.51,0.0
33032,5.71,0.0
33032,1.04,0.0
33033,11.38,0.0
33035,98.04,0.0
33036,14.9,0.0
33036,9.0,0.0
33036,42.25,0.0
33037,9.99,0.0
33037,15.0,0.0
33038,260.0,0.0
33039,51.0,0.0
33039,11.5,0.0
33040,58.0,0.0
33040,156.58,0.0
33041,502.5,0.0
33041,239.54,0.0
33042,10.98,0.0
33042,87.5,0.0
33043,4.49,0.0
33043,1.79,0.0
33044,89.99,0.0
33044,502.72,0.0
33045,123.92,0.0
33045,53.75,0.0
33045,10.62,0.0
33046,15.0,0.0
33046,50.0,0.0
33047,89.91,0.0
33047,3.87,0.0
33048,4.99,0.0
33048,25.95,0.0
33048,20.0,0.0
33049,88.22,0.0
33049,8.91,0.0
33049,46.98,0.0
33050,220.24,0.0
33051,278.66,0.0
33051,138.02,0.0
33051,427.61,0.0
33052,40.5,0.0
33052,70.0,0.0
33052,0.76,0.0
33053,1.0,0.0
33054,19.95,0.0
33054,45.34,0.0
33055,0.47,0.0
33055,0.89,0.0
33056,16.0,0.0
33057,224.16,0.0
33057,48.57,0.0
33058,39.99,0.0
33059,99.99,0.0
33060,9.74,0.0
33060,49.95,0.0
33061,1.98,0.0
33061,137.75,0.0
33061,7.61,0.0
33061,344.13,0.0
33062,120.0,0.0
33062,776.0,0.0
33063,9.99,0.0
33063,54.95,0.0
33064,125.0,0.0
33064,84.0,0.0
33064,395.0,0.0
33064,9.99,0.0
33065,48.0,0.0
33065,4.56,0.0
33066,29.95,0.0
33066,14.39,0.0
33066,107.6,0.0
33067,7.3,0.0
33067,7.63,0.0
33067,7.07,0.0
33068,56.0,0.0
33068,20.0,0.0
33068,56.0,0.0
33068,5.5,0.0
33068,9.99,0.0
33071,10.69,0.0
33071,84.6,0.0
33071,313.47,0.0
33071,41.48,0.0
33071,24.0,0.0
33072,1.54,0.0
33072,2.23,0.0
33072,18.0,0.0
33073,90.81,0.0
33074,19.99,0.0
33076,677.6,0.0
33076,54.0,0.0
33077,10.0,0.0
33077,7.28,0.0
33078,0.01,0.0
33079,82.15,0.0
33079,79.0,0.0
33079,1.0,0.0
33079,104.86,0.0
33079,229.0,0.0
33079,1.46,0.0
33080,14.05,0.0
33080,350.0,0.0
33080,84.5,0.0
33080,52.8,0.0
33081,1.78,0.0
33082,44.9,0.0
33083,629.0,0.0
33083,4.01,0.0
33083,49.98,0.0
33083,27.8,0.0
33083,15.0,0.0
33084,59.99,0.0
33084,1.98,0.0
33084,55.0,0.0
33085,44.96,0.0
33086,772.98,0.0
33086,45.0,0.0
33087,60.5,0.0
33087,4.49,0.0
33087,76.07,0.0
33088,35.0,0.0
33088,18.4,0.0
33089,2.09,0.0
33090,1.0,0.0
33090,41.0,0.0
33090,79.0,0.0
33090,5.95,0.0
33090,41.95,0.0
33091,19.98,0.0
33091,1.0,0.0
33092,0.89,0.0
33092,1.2,0.0
33093,100.21,0.0
33093,78.0,0.0
33094,80.0,0.0
33095,4.49,0.0
33095,25.0,0.0
33096,63.23,0.0
33097,740.94,0.0
33098,0.76,0.0
33098,4.0,0.0
33098,24.99,0.0
33099,329.41,0.0
33099,20.0,0.0
33099,3.81,0.0
33100,69.65,0.0
33101,70.0,0.0
33102,121.87,0.0
33102,45.0,0.0
33102,1.98,0.0
33103,5.52,0.0
33103,1517.49,0.0
33103,0.89,0.0
33103,10.0,0.0
33104,65.22,0.0
33104,113.28,0.0
33105,55.0,0.0
33105,8.99,0.0
33106,12.0,0.0
33106,4.0,0.0
33106,36.94,0.0
33107,65.6,0.0
33108,909.18,0.0
33108,22.19,0.0
33108,300.0,0.0
33108,5.69,0.0
33109,89.03,0.0
33109,39.0,0.0
33111,3.0,0.0
33111,159.8,0.0
33111,25.0,0.0
33111,49.0,0.0
33111,78.86,0.0
33112,32.0,0.0
33112,5.64,0.0
33113,0.0,0.0
33114,9.82,0.0
33114,60.0,0.0
33114,455.42,0.0
33115,244.32,0.0
33115,363.71,0.0
33115,12.31,0.0
33117,70.0,0.0
33117,49.44,0.0
33117,64.0,0.0
33118,7.68,0.0
33118,67.1,0.0
33119,99.92,0.0
33120,1.52,0.0
33121,312.58,0.0
33123,9.99,0.0
33123,42.13,0.0
33124,164.01,0.0
33124,1.79,0.0
33124,49.0,0.0
33124,5.99,0.0
33124,25.0,0.0
33124,21.35,0.0
33125,351.6,0.0
33125,17.99,0.0
33125,182.0,0.0
33128,12.0,0.0
33128,3.0,0.0
33129,63.0,0.0
33129,109.98,0.0
33129,60.0,0.0
33131,65.0,0.0
33131,15.0,0.0
33132,10.0,0.0
33132,9.99,0.0
33132,411.0,0.0
33133,567.0,0.0
33133,379.0,0.0
33133,0.76,0.0
33135,12.71,0.0
33135,2.58,0.0
33135,115.9,0.0
33135,31.46,0.0
33136,1.0,0.0
33138,41.28,0.0
33138,12.31,0.0
33139,1.89,0.0
33139,109.0,0.0
33141,154.98,0.0
33142,210.0,0.0
33142,664.42,0.0
33143,10.62,0.0
33143,1.0,0.0
33143,9.99,0.0
33143,206.18,0.0
33144,19.0,0.0
33145,1682.36,0.0
33145,12.9,0.0
33146,19.95,0.0
33147,7.78,0.0
33147,71.99,0.0
33147,1.0,0.0
33147,711.0,0.0
33148,9.99,0.0
33148,215.6,0.0
33149,2.69,0.0
33149,4.0,0.0
33150,11.0,0.0
33151,20.0,0.0
33152,41.54,0.0
33152,96.0,0.0
33152,237.4,0.0
33153,30.06,0.0
33154,65.33,0.0
33154,1.0,0.0
33154,301.35,0.0
33154,0.89,0.0
33155,20.0,0.0
33155,68.3,0.0
33155,16.04,0.0
33156,84.99,0.0
33157,25.0,0.0
33157,44.64,0.0
33157,1.98,0.0
33158,359.9,0.0
33158,214.0,0.0
33158,61.66,0.0
33158,162.64,0.0
33159,24.99,0.0
33159,29.01,0.0
33159,42.0,0.0
33160,4.49,0.0
33160,479.1,0.0
33161,99.9,0.0
33161,17.4,0.0
33161,413.85,0.0
33161,1.98,0.0
33162,1.98,0.0
33162,91.0,0.0
33162,65.0,0.0
33164,128.98,0.0
33165,90.0,0.0
33165,10.0,0.0
33165,99.0,0.0
33166,1.98,0.0
33166,36.29,0.0
33167,3.59,0.0
33167,169.0,0.0
33168,123.75,0.0
33168,2.58,0.0
33169,29.98,0.0
33170,108.0,0.0
33170,15.99,0.0
33171,84.59,0.0
33171,40.0,0.0
33172,1.0,0.0
33173,105.81,0.0
33173,172.81,0.0
33173,95.86,0.0
33174,12.31,0.0
33175,1.52,0.0
33175,10.99,0.0
33175,1.0,0.0
33175,39.99,0.0
33175,106.0,0.0
33176,300.0,0.0
33176,157.6,0.0
33177,1.79,0.0
33177,73.64,0.0
33177,39.05,0.0
33178,89.95,0.0
33178,24.0,0.0
33179,655.98,0.0
33181,10.0,0.0
33181,661.99,0.0
33182,1.98,0.0
33183,59.88,0.0
33184,2163.25,0.0
33184,15.56,0.0
33184,21.5,0.0
33185,11.19,0.0
33185,113.7,0.0
33186,1.79,0.0
33186,56.0,0.0
33186,0.76,0.0
33186,0.76,0.0
33186,11.5,0.0
33186,1.0,0.0
33186,126.0,0.0
33190,10.8,0.0
33190,30.98,0.0
33190,12.0,0.0
33191,45.0,0.0
33192,109.0,0.0
33192,47.85,0.0
33195,39.95,0.0
33195,12.46,0.0
33196,8.92,0.0
33196,20.0,0.0
33197,6.89,0.0
33197,20.8,0.0
33198,15.13,0.0
33198,124.0,0.0
33198,4.86,0.0
33198,133.97,0.0
33199,39.99,0.0
33199,3.74,0.0
33200,55.68,0.0
33200,151.37,0.0
33201,0.89,0.0
33201,12.0,0.0
33202,270.0,0.0
33202,1.0,0.0
33203,87.0,0.0
33203,13.99,0.0
33203,46.98,0.0
33204,36.0,0.0
33205,46.94,0.0
33205,93.18,0.0
33205,0.76,0.0
33205,70.0,0.0
33205,94.0,0.0
33206,107.27,0.0
33206,0.76,0.0
33206,33.24,0.0
33209,15.0,0.0
33209,140.0,0.0
33209,80.08,0.0
33209,33.61,0.0
33211,10.0,0.0
33211,29.96,0.0
33211,0.76,0.0
33211,1719.03,0.0
33211,165.0,0.0
33211,0.89,0.0
33212,1.0,0.0
33213,3.56,0.0
33214,4.79,0.0
33214,0.77,0.0
33215,11.12,0.0
33215,79.0,0.0
33216,2.28,0.0
33217,75.36,0.0
33217,49.2,0.0
33217,45.99,0.0
33218,24.99,0.0
33218,30.1,0.0
33218,2.0,0.0
33219,0.76,0.0
33220,118.0,0.0
33220,31.95,0.0
33220,252.11,0.0
33221,11.34,0.0
33222,11.5,0.0
33222,3.75,0.0
33222,9.99,0.0
33223,23.93,0.0
33223,2.69,0.0
33225,6.9,0.0
33225,7.36,0.0
33226,1.29,0.0
33226,1.98,0.0
33226,269.96,0.0
33226,26.43,0.0
33226,70.0,0.0
33227,4.86,0.0
33227,1.0,0.0
33228,1.98,0.0
33229,88.65,0.0
33229,0.77,0.0
33230,14.0,0.0
33230,1.52,0.0
33230,29.99,0.0
33231,4.84,0.0
33231,19.0,0.0
33232,16.19,0.0
33233,23.0,0.0
33233,0.76,0.0
33234,36.0,0.0
33234,29.0,0.0
33235,0.89,0.0
33236,12.31,0.0
33236,0.3,0.0
33237,54.0,0.0
33237,29.99,0.0
33238,1.98,0.0
33238,119.5,0.0
33238,44.77,0.0
33239,294.75,0.0
33240,11.0,0.0
33241,1.0,0.0
33242,1.98,0.0
33243,70.35,0.0
33243,386.68,0.0
33244,10.0,0.0
33244,50.0,0.0
33245,634.8,0.0
33246,1.0,0.0
33246,125.58,0.0
33246,29.0,0.0
33247,0.99,0.0
33249,14.29,0.0
33249,12.21,0.0
33249,20.0,0.0
33250,136.0,0.0
33250,195.75,0.0
33250,45.0,0.0
33250,0.76,0.0
33250,1.5,0.0
33250,0.77,0.0
33251,23.8,0.0
33251,275.34,0.0
33251,40.42,0.0
33251,7.68,0.0
33252,29.99,0.0
33252,0.92,0.0
33255,69.43,0.0
33255,13.01,0.0
33255,29.99,0.0
33257,9.97,0.0
33257,15.35,0.0
33257,907.75,0.0
33257,65.0,0.0
33257,83.13,0.0
33258,13.27,0.0
33258,502.5,0.0
33258,0.0,0.0
33259,26.26,0.0
33259,611.0,0.0
33259,24.23,0.0
33259,128.3,0.0
33259,41.4,0.0
33260,9.99,0.0
33261,15.0,0.0
33261,1.29,0.0
33261,93.99,0.0
33261,50.0,0.0
33261,45.0,0.0
33262,0.76,0.0
33262,21.99,0.0
33262,52.0,0.0
33262,41.8,0.0
33263,2.0,0.0
33263,215.28,0.0
33263,1.29,0.0
33263,14.06,0.0
33264,49.88,0.0
33264,16.18,0.0
33264,38.89,0.0
33265,331.95,0.0
33265,34.0,0.0
33265,256.41,0.0
33265,36.0,0.0
33266,15.0,0.0
33266,1.74,0.0
33267,209.0,0.0
33268,65.7,0.0
33268,16.0,0.0
33268,119.98,0.0
33268,6.24,0.0
33269,117.0,0.0
33269,29.39,0.0
33270,20.0,0.0
33270,0.01,0.0
33270,0.77,0.0
33270,4.0,0.0
33271,48.3,0.0
33271,1.98,0.0
33273,24.49,0.0
33273,747.0,0.0
33273,1.0,0.0
33273,93.0,0.0
33273,2.97,0.0
33274,6.55,0.0
33274,19.99,0.0
33274,15.0,0.0
33275,23.63,0.0
33275,63.9,0.0
33275,227.51,0.0
33276,149.29,0.0
33276,50.3,0.0
33276,185.2,0.0
33277,374.0,0.0
33277,19.0,0.0
33277,379.95,0.0
33277,79.95,0.0
33278,67.0,0.0
33279,4.99,0.0
33279,174.98,0.0
33279,4.88,0.0
33279,19.0,0.0
33280,135.07,0.0
33281,6.12,0.0
33281,1.0,0.0
33281,318.81,0.0
33282,200.0,0.0
33282,0.0,0.0
33282,20.35,0.0
33282,40.46,0.0
33282,5.99,0.0
33282,29.56,0.0
33283,3.05,0.0
33283,46.28,0.0
33283,34.2,0.0
33284,22.0,0.0
33284,91.78,0.0
33284,7.99,0.0
33284,37.99,0.0
33284,1.98,0.0
33285,45.11,0.0
33285,3.5,0.0
33285,30.0,0.0
33285,22.46,0.0
33285,171.91,0.0
33285,1.98,0.0
33285,43.74,0.0
33285,3.5,0.0
33286,0.25,0.0
33286,22.52,0.0
33286,196.13,0.0
33286,114.71,0.0
33287,202.14,0.0
33288,42.69,0.0
33288,2.9,0.0
33290,370.51,0.0
33290,4.0,0.0
33292,20.0,0.0
33292,84.95,0.0
33292,2.69,0.0
33292,150.1,0.0
33293,55.0,0.0
33293,1.98,0.0
33293,25.96,0.0
33293,15.75,0.0
33294,19.5,0.0
33294,20.0,0.0
33296,2.79,0.0
33297,24.59,0.0
33297,8.29,0.0
33297,0.11,0.0
33297,11.5,0.0
33297,10.21,0.0
33298,31.78,0.0
33298,15.0,0.0
33298,130.0,0.0
33300,1.84,0.0
33300,20.0,0.0
33300,163.74,0.0
33300,42.7,0.0
33300,158.86,0.0
33301,9.75,0.0
33301,115.75,0.0
33302,48.9,0.0
33303,6.83,0.0
33303,32.0,0.0
33303,2.62,0.0
33304,4313.82,0.0
33304,24.5,0.0
33304,33.3,0.0
33304,104.0,0.0
33305,36.54,0.0
33305,327.6,0.0
33305,2.97,0.0
33306,100.5,0.0
33306,19.99,0.0
33306,41.0,0.0
33307,7.0,0.0
33307,15.0,0.0
33308,5.34,0.0
33308,85.9,0.0
33309,37.53,0.0
33309,322.8,0.0
33309,7.99,0.0
33309,4313.82,0.0
33309,80.0,0.0
33309,1.29,0.0
33309,4.99,0.0
33310,407.0,0.0
33311,2.5,0.0
33311,4.99,0.0
33311,0.89,0.0
33312,41.11,0.0
33312,88.97,0.0
33312,89.0,0.0
33312,31.82,0.0
33312,0.92,0.0
33312,59.4,0.0
33313,1.0,0.0
33313,15.86,0.0
33314,16.57,0.0
33314,1.54,0.0
33314,69.99,0.0
33315,113.27,0.0
33315,24.94,0.0
33316,167.0,0.0
33316,88.97,0.0
33318,10.62,0.0
33319,0.84,0.0
33319,2.57,0.0
33320,1318.0,0.0
33320,44.72,0.0
33320,84.15,0.0
33320,8.5,0.0
33321,0.99,0.0
33321,209.5,0.0
33322,48.19,0.0
33322,50.0,0.0
33323,123.99,0.0
33323,22.0,0.0
33323,28.75,0.0
33324,1.29,0.0
33324,1.38,0.0
33325,16.0,0.0
33326,2.27,0.0
33326,7.65,0.0
33326,39.99,0.0
33327,11.5,0.0
33327,195.0,0.0
33327,54.0,0.0
33327,265.0,0.0
33328,7.95,0.0
33328,89.9,0.0
33329,33.6,0.0
33330,9.95,0.0
33330,196.72,0.0
33330,10.11,0.0
33331,204.15,0.0
33331,0.76,0.0
33332,77.8,0.0
33332,114.88,0.0
33334,46.89,0.0
33335,36.28,0.0
33335,16.0,0.0
33335,3.0,0.0
33335,34.99,0.0
33336,25.28,0.0
33337,49.9,0.0
33337,59.99,0.0
33338,111.41,0.0
33338,4.49,0.0
33339,0.76,0.0
33340,0.0,0.0
33340,10.0,0.0
33340,7.89,0.0
33342,68.0,0.0
33342,99.0,0.0
33342,71.44,0.0
33343,1.79,0.0
33343,15.0,0.0
33344,143.95,0.0
33344,284.67,0.0
33344,40.7,0.0
33346,19.35,0.0
33347,20.0,0.0
33347,0.78,0.0
33347,55.0,0.0
33348,94.34,0.0
33349,12.44,0.0
33349,63.28,0.0
33350,5.4,0.0
33350,45.22,0.0
33350,34.0,0.0
33351,85.25,0.0
33353,1.0,0.0
33353,52.9,0.0
33355,118.0,0.0
33355,85.9,0.0
33355,15.0,0.0
33355,535.0,0.0
33355,20.0,0.0
33355,299.75,0.0
33356,296.0,0.0
33357,9.99,0.0
33357,16.0,0.0
33358,0.4,0.0
33358,20.3,0.0
33360,7.95,0.0
33360,7.81,0.0
33360,19.99,0.0
33361,14.99,0.0
33361,0.89,0.0
33361,3.0,0.0
33361,12.0,0.0
33361,59.21,0.0
33362,142.46,0.0
33362,18.95,0.0
33363,144.79,0.0
33363,206.42,0.0
33364,68.5,0.0
33365,188.79,0.0
33365,39.06,0.0
33365,116.13,0.0
33365,9.95,0.0
33365,15.0,0.0
33366,19.82,0.0
33366,42.24,0.0
33366,83.5,0.0
33367,259.62,0.0
33367,12.58,0.0
33368,117.38,0.0
33370,97.0,0.0
33372,10.0,0.0
33372,79.0,0.0
33372,79.0,0.0
33372,230.1,0.0
33373,7.6,0.0
33373,36.98,0.0
33374,10.0,0.0
33375,1.0,0.0
33375,144.0,0.0
33375,1.02,0.0
33376,19.98,0.0
33378,34.0,0.0
33378,29.95,0.0
33378,3.49,0.0
33379,67.89,0.0
33379,50.36,0.0
33379,1.84,0.0
33379,120.4,0.0
33379,14.9,0.0
33380,15.0,0.0
33380,150.0,0.0
33381,89.99,0.0
33381,1.79,0.0
33382,551.26,0.0
33382,126.0,0.0
33382,49.0,0.0
33383,114.0,0.0
33384,2.0,0.0
33385,1.49,0.0
33386,15.0,0.0
33386,39.9,0.0
33387,20.83,0.0
33387,3.47,0.0
33387,37.49,0.0
33387,171.0,0.0
33387,47.99,0.0
33387,70.04,0.0
33388,5.52,0.0
33388,1.29,0.0
33389,1.0,0.0
33389,289.0,0.0
33389,8.0,0.0
33389,21.5,0.0
33390,9.35,0.0
33390,10.1,0.0
33391,3.49,0.0
33391,71.36,0.0
33391,5.6,0.0
33392,30.4,0.0
33393,405.2,0.0
33393,18.55,0.0
33394,51.99,0.0
33394,301.29,0.0
33394,2.69,0.0
33395,1.52,0.0
33395,66.24,0.0
33395,16.23,0.0
33396,144.0,0.0
33396,9.63,0.0
33397,45.53,0.0
33397,1.0,0.0
33397,141.0,0.0
33397,153.85,0.0
33398,205.75,0.0
33400,118.3,0.0
33400,19.34,0.0
33400,134.95,0.0
33400,258.0,0.0
33401,21.29,0.0
33401,200.0,0.0
33401,139.75,0.0
33403,4.49,0.0
33403,235.06,0.0
33403,1.98,0.0
33403,26.67,0.0
33403,9.11,0.0
33404,15.16,0.0
33405,1.98,0.0
33405,3.51,0.0
33405,2.0,0.0
33406,46.72,0.0
33407,17.24,0.0
33407,1.29,0.0
33408,88.97,0.0
33409,11.99,0.0
33410,41.99,0.0
33410,109.0,0.0
33410,0.46,0.0
33410,30.0,0.0
33410,0.89,0.0
33411,549.0,0.0
33412,449.3,0.0
33412,7.81,0.0
33412,375.57,0.0
33412,285.6,0.0
33413,1.0,0.0
33413,23.0,0.0
33413,11.94,0.0
33413,6.26,0.0
33414,15.0,0.0
33415,1.0,0.0
33415,23.12,0.0
33416,3.96,0.0
33416,391.3,0.0
33416,849.64,0.0
33417,140.75,0.0
33417,0.99,0.0
33417,1.0,0.0
33417,21.22,0.0
33418,0.77,0.0
33418,250.0,0.0
33419,937.75,0.0
33419,6.0,0.0
33419,84.0,0.0
33419,11.98,0.0
33419,16.5,0.0
33419,22.0,0.0
33419,11.32,0.0
33420,120.0,0.0
33420,19.01,0.0
33421,32.1,0.0
33421,76.22,0.0
33421,414.51,0.0
33422,30.67,0.0
33423,55.95,0.0
33425,39.4,0.0
33425,55.95,0.0
33425,0.99,0.0
33426,200.0,0.0
33426,8.49,0.0
33426,75.98,0.0
33427,42.88,0.0
33429,22.4,0.0
33429,49.95,0.0
33431,89.99,0.0
33431,144.0,0.0
33432,15.0,0.0
33433,1450.16,0.0
33433,500.0,0.0
33433,99.99,0.0
33433,144.0,0.0
33434,1.98,0.0
33434,123.09,0.0
33435,1.98,0.0
33435,20.0,0.0
33435,15.99,0.0
33435,4.49,0.0
33435,18.72,0.0
33436,5.52,0.0
33436,74.97,0.0
33436,2.15,0.0
33437,80.0,0.0
33438,51.49,0.0
33438,17.99,0.0
33438,24.0,0.0
33438,11.99,0.0
33438,280.31,0.0
33439,17.99,0.0
33439,1.29,0.0
33439,10.0,0.0
33439,97.85,0.0
33440,85.6,0.0
33440,700.0,0.0
33440,96.5,0.0
33440,14.0,0.0
33441,212.82,0.0
33442,164.46,0.0
33443,1948.68,0.0
33445,100.52,0.0
33445,0.76,0.0
33445,22.9,0.0
33446,31.55,0.0
33447,74.89,0.0
33448,526.02,0.0
33449,50.0,0.0
33449,15.0,0.0
33449,48.4,0.0
33450,85.85,0.0
33450,69.9,0.0
33450,2.0,0.0
33451,65.75,0.0
33451,300.0,0.0
33452,11.37,0.0
33452,23.95,0.0
33453,55.95,0.0
33453,49.0,0.0
33453,173.0,0.0
33454,10.0,0.0
33454,42.01,0.0
33454,8.91,0.0
33456,2.61,0.0
33457,338.34,0.0
33458,23.66,0.0
33458,9.99,0.0
33458,1263.04,0.0
33458,72.24,0.0
33459,117.99,0.0
33459,25.75,0.0
33459,436.2,0.0
33460,48.75,0.0
33460,3.92,0.0
33460,61.64,0.0
33462,12.0,0.0
33462,12.21,0.0
33462,12.21,0.0
33462,7.03,0.0
33462,7.03,0.0
33462,14.99,0.0
33463,10.62,0.0
33463,105.0,0.0
33464,164.85,0.0
33464,60.95,0.0
33464,209.4,0.0
33464,25.0,0.0
33465,71.82,0.0
33465,200.24,0.0
33465,30.24,0.0
33465,22.48,0.0
33465,51.0,0.0
33466,1332.78,0.0
33467,14.99,0.0
33467,13.45,0.0
33467,38.25,0.0
33467,44.95,0.0
33467,1.0,0.0
33467,29.21,0.0
33468,29.0,0.0
33468,83.6,0.0
33468,17.99,0.0
33468,69.99,0.0
33469,67.56,0.0
33469,67.56,0.0
33469,37.2,0.0
33469,37.2,0.0
33469,20.0,0.0
33469,18.04,0.0
33470,1.79,0.0
33471,25.48,0.0
33471,24.42,0.0
33472,20.0,0.0
33473,52.85,0.0
33473,17.98,0.0
33474,16.0,0.0
33474,35.85,0.0
33475,102.41,0.0
33475,9.99,0.0
33476,88.7,0.0
33476,219.7,0.0
33477,548.83,0.0
33478,18.5,0.0
33479,29.0,0.0
33479,15.93,0.0
33479,378.0,0.0
33479,30.94,0.0
33480,713.0,0.0
33480,0.0,0.0
33481,5.34,0.0
33481,0.85,0.0
33481,90.86,0.0
33482,78.21,0.0
33482,26.33,0.0
33483,5.49,0.0
33483,31.75,0.0
33483,0.99,0.0
33484,1.0,0.0
33484,3.0,0.0
33484,308.66,0.0
33485,80.65,0.0
33485,1.0,0.0
33485,10.0,0.0
33486,3.44,0.0
33487,119.25,0.0
33487,106.1,0.0
33488,51.27,0.0
33488,0.99,0.0
33489,66.3,0.0
33489,23.95,0.0
33490,238.63,0.0
33490,101.6,0.0
33491,99.0,0.0
33491,1.0,0.0
33492,250.0,0.0
33494,41.16,0.0
33494,118.98,0.0
33495,227.04,0.0
33496,10.0,0.0
33497,60.0,0.0
33497,200.0,0.0
33498,81.6,0.0
33498,79.74,0.0
33498,52.65,0.0
33498,7.5,0.0
33499,104.25,0.0
33499,145.29,0.0
33500,596.0,0.0
33500,81.5,0.0
33500,18.5,0.0
33501,9.99,0.0
33501,41.0,0.0
33501,306.0,0.0
33502,64.95,0.0
33502,20.0,0.0
33503,1.79,0.0
33503,99.9,0.0
33503,60.89,0.0
33506,102.5,0.0
33506,123.98,0.0
33506,53.9,0.0
33507,10.0,0.0
33507,65.0,0.0
33509,24.94,0.0
33509,144.48,0.0
33510,10.0,0.0
33510,7.95,0.0
33510,7.95,0.0
33510,13.04,0.0
33511,144.0,0.0
33511,14.95,0.0
33511,373.0,0.0
33512,14.95,0.0
33512,14.95,0.0
33512,14.95,0.0
33512,1.0,0.0
33513,7.95,0.0
33513,19.95,0.0
33513,27.85,0.0
33513,14.95,0.0
33513,14.95,0.0
33514,4.95,0.0
33514,49.5,0.0
33514,7.95,0.0
33514,14.95,0.0
33514,516.12,0.0
33516,168.59,0.0
33516,144.0,0.0
33516,14.95,0.0
33516,11.68,0.0
33516,4.95,0.0
33516,14.95,0.0
33516,22.95,0.0
